batch_no,rule_id,item_count,run_date,run_id,batch_sum,currency,status_guid,created_by,created_on,approved_by,approved_on,paying_co_code,house_bank,created_time,user_pattern
0000022070,UNES_AP_10,00001,20240228,00003B,2165.00,USD,005056BEA1661EDE,C_LOPEZ,20240228,C_LOPEZ,20240228,UNES,SOG01,120420,HQ weekly AP operator (Wednesday cycle)
0000022029,UNES_AP_10,00003,20240227,00001B,48392.91,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,CIT04,104053,HQ weekly AP operator (Wednesday cycle)
0000022031,UNES_AP_10,00004,20240227,00001B,515633.05,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,SOG01,104055,HQ weekly AP operator (Wednesday cycle)
0000022032,UNES_AP_10,00001,20240227,00001B,1679.18,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,SOG03,104055,HQ weekly AP operator (Wednesday cycle)
0000022033,UNES_AP_10,00001,20240227,00001B,7135.00,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,SOG01,104058,HQ weekly AP operator (Wednesday cycle)
0000022034,UNES_AP_10,00007,20240227,00006B,48010.89,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,CIT04,110248,HQ weekly AP operator (Wednesday cycle)
0000022035,UNES_AP_10,00006,20240227,00006B,51040.02,USD,005056BEA1661EDE,C_LOPEZ,20240227,C_LOPEZ,20240227,UNES,CIT04,110249,HQ weekly AP operator (Wednesday cycle)
0000022040,UBO_AP_MAX,00027,20240227,00012B,312486.80,BRL,005056BEA1661EDE,E_AMARAL,20240227,E_AMARAL,20240227,UBO,CIT01,181701,UBO Brazil field office (UBO_AP_MAX)
0000022042,UBO_AP_MAX,00003,20240227,00012B,2853.12,BRL,005056BEA1661EDE,E_AMARAL,20240227,E_AMARAL,20240227,UBO,CIT01,181705,UBO Brazil field office (UBO_AP_MAX)
0000022044,UBO_AP_MAX,00001,20240227,00013B,12193.03,BRL,005056BEA1661EDE,E_AMARAL,20240227,E_AMARAL,20240227,UBO,CIT01,181712,UBO Brazil field office (UBO_AP_MAX)
0000022045,UBO_AP_MAX,00001,20240227,00013B,1857.62,BRL,005056BEA1661EDE,E_AMARAL,20240227,E_AMARAL,20240227,UBO,CIT01,181712,UBO Brazil field office (UBO_AP_MAX)
0000022047,UBO_AP_MAX,00001,20240227,00015B,12196.75,BRL,005056BEA1661EDE,E_AMARAL,20240227,E_AMARAL,20240227,UBO,CIT01,181728,UBO Brazil field office (UBO_AP_MAX)
0000022015,UNES_AP_10,00001,20240223,00002B,150000.00,USD,005056BEA1661EDE,C_LOPEZ,20240223,C_LOPEZ,20240223,UNES,SOG01,121910,HQ weekly AP operator (Wednesday cycle)
0000022023,UBO_AP_MAX,00001,20240223,00018B,24674.08,BRL,005056BEA1661EDE,E_AMARAL,20240223,E_AMARAL,20240223,UBO,CIT01,155058,UBO Brazil field office (UBO_AP_MAX)
0000022025,UBO_AP_MAX,00001,20240223,00020B,38053.83,BRL,005056BEA1661EDE,E_AMARAL,20240223,E_AMARAL,20240223,UBO,CIT01,155111,UBO Brazil field office (UBO_AP_MAX)
0000021971,UNES_AP_10,00004,20240221,00002B,29765.63,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,101504,HQ weekly AP operator (Wednesday cycle)
0000021972,UNES_AP_10,00001,20240221,00002B,8402.75,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,CIT04,101504,HQ weekly AP operator (Wednesday cycle)
0000021973,UNES_AP_10,00002,20240221,00005B,7159.06,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112801,HQ weekly AP operator (Wednesday cycle)
0000021974,UNES_AP_10,00045,20240221,00005B,390212.25,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112803,HQ weekly AP operator (Wednesday cycle)
0000021975,UNES_AP_EX,00003,20240221,00005B,5598.41,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112803,HQ weekly AP operator (Wednesday cycle)
0000021976,UNES_AP_10,00054,20240221,00005B,242640.30,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,CIT04,112810,HQ weekly AP operator (Wednesday cycle)
0000021977,UNES_AP_EX,00002,20240221,00005B,3271.75,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,CIT04,112810,HQ weekly AP operator (Wednesday cycle)
0000021978,UNES_AP_10,00185,20240221,00005B,1827022.43,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112816,HQ weekly AP operator (Wednesday cycle)
0000021979,UNES_AP_10,00002,20240221,00005B,111857.34,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112820,HQ weekly AP operator (Wednesday cycle)
0000021980,UNES_AP_10,00048,20240221,00005B,465136.33,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112822,HQ weekly AP operator (Wednesday cycle)
0000021981,UNES_AP_10,00002,20240221,00005B,5659.97,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG03,112827,HQ weekly AP operator (Wednesday cycle)
0000021982,UNES_AP_10,00006,20240221,00005B,16340.56,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG03,112829,HQ weekly AP operator (Wednesday cycle)
0000021983,UNES_AP_10,00001,20240221,00005B,608.00,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG03,112831,HQ weekly AP operator (Wednesday cycle)
0000021984,UNES_AP_10,00002,20240221,00005B,6765.85,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG03,112833,HQ weekly AP operator (Wednesday cycle)
0000021985,UNES_AP_10,00002,20240221,00005B,9157.90,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,CIT21,112835,HQ weekly AP operator (Wednesday cycle)
0000021986,UNES_AP_10,00003,20240221,00005B,4576.68,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112836,HQ weekly AP operator (Wednesday cycle)
0000021987,UNES_AP_10,00046,20240221,00005B,471419.11,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112838,HQ weekly AP operator (Wednesday cycle)
0000021988,UNES_AP_EX,00001,20240221,00005B,207.12,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112838,HQ weekly AP operator (Wednesday cycle)
0000021989,UNES_AP_10,00001,20240221,00005B,2540.00,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112845,HQ weekly AP operator (Wednesday cycle)
0000021990,UNES_AP_10,00028,20240221,00005B,69418.03,USD,005056BEA1661EDE,C_LOPEZ,20240221,C_LOPEZ,20240221,UNES,SOG01,112847,HQ weekly AP operator (Wednesday cycle)
0000021991,UBO_AP_MAX,00042,20240221,00024B,651790.41,BRL,005056BEA1661EDE,E_AMARAL,20240221,E_AMARAL,20240221,UBO,CIT01,181135,UBO Brazil field office (UBO_AP_MAX)
0000021992,UBO_AP_MAX,00001,20240221,00024B,425.35,BRL,005056BEA1661EDE,E_AMARAL,20240221,E_AMARAL,20240221,UBO,CIT01,181140,UBO Brazil field office (UBO_AP_MAX)
0000021968,UNES_AP_10,00005,20240220,00001B,50971.89,USD,005056BEA1661EDE,C_LOPEZ,20240220,C_LOPEZ,20240220,UNES,CIT04,103720,HQ weekly AP operator (Wednesday cycle)
0000021969,UNES_AP_10,00001,20240220,00001B,7193.42,USD,005056BEA1661EDE,C_LOPEZ,20240220,C_LOPEZ,20240220,UNES,CIT04,103722,HQ weekly AP operator (Wednesday cycle)
0000021964,UBO_AP_MAX,00032,20240219,00003B,485845.41,BRL,005056BEA1661EDE,E_AMARAL,20240219,E_AMARAL,20240219,UBO,CIT01,183200,UBO Brazil field office (UBO_AP_MAX)
0000021966,UBO_AP_MAX,00004,20240219,00003B,15739.04,BRL,005056BEA1661EDE,E_AMARAL,20240219,E_AMARAL,20240219,UBO,CIT01,183204,UBO Brazil field office (UBO_AP_MAX)
0000021959,UNES_AP_10,00001,20240216,00005B,5214.00,USD,005056BEA1661EDE,C_LOPEZ,20240216,C_LOPEZ,20240216,UNES,SOG01,154536,HQ weekly AP operator (Wednesday cycle)
0000021927,UNES_AP_10,00008,20240214,00001B,148990.44,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,103031,HQ weekly AP operator (Wednesday cycle)
0000021931,UNES_AP_10,00001,20240214,00001B,35447.56,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG03,103035,HQ weekly AP operator (Wednesday cycle)
0000021932,UNES_AP_10,00001,20240214,00001B,9898.46,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,CIT21,103038,HQ weekly AP operator (Wednesday cycle)
0000021928,UNES_AP_10,00002,20240214,00001B,39060.91,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,CIT04,103031,HQ weekly AP operator (Wednesday cycle)
0000021929,UNES_AP_EX,00001,20240214,00001B,14498.75,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,CIT04,103031,HQ weekly AP operator (Wednesday cycle)
0000021930,UNES_AP_10,00001,20240214,00001B,14232.72,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,103034,HQ weekly AP operator (Wednesday cycle)
0000021933,UNES_AP_10,00042,20240214,00002B,337247.66,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,CIT04,113151,HQ weekly AP operator (Wednesday cycle)
0000021936,UNES_AP_10,00003,20240214,00002B,23035.37,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113157,HQ weekly AP operator (Wednesday cycle)
0000021937,UNES_AP_10,00046,20240214,00002B,630212.09,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113159,HQ weekly AP operator (Wednesday cycle)
0000021938,UNES_AP_EX,00001,20240214,00002B,1209.00,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113159,HQ weekly AP operator (Wednesday cycle)
0000021939,UNES_AP_10,00265,20240214,00002B,1165730.72,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113206,HQ weekly AP operator (Wednesday cycle)
0000021940,UNES_AP_10,00007,20240214,00002B,113174.40,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG03,113213,HQ weekly AP operator (Wednesday cycle)
0000021941,UNES_AP_10,00001,20240214,00002B,2287.78,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG03,113215,HQ weekly AP operator (Wednesday cycle)
0000021942,UNES_AP_10,00003,20240214,00002B,10477.44,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,CIT21,113217,HQ weekly AP operator (Wednesday cycle)
0000021943,UNES_AP_10,00003,20240214,00002B,25494.10,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113218,HQ weekly AP operator (Wednesday cycle)
0000021944,UNES_AP_10,00045,20240214,00002B,706721.48,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113220,HQ weekly AP operator (Wednesday cycle)
0000021945,UNES_AP_EX,00002,20240214,00002B,5780.00,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113220,HQ weekly AP operator (Wednesday cycle)
0000021946,UNES_AP_10,00001,20240214,00002B,2679.53,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113228,HQ weekly AP operator (Wednesday cycle)
0000021947,UNES_AP_10,00038,20240214,00002B,115483.38,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113230,HQ weekly AP operator (Wednesday cycle)
0000021948,UNES_AP_10,00001,20240214,00003B,10000.00,USD,005056BEA1661EDE,C_LOPEZ,20240214,C_LOPEZ,20240214,UNES,SOG01,113325,HQ weekly AP operator (Wednesday cycle)
0000021924,UNES_AP_10,00004,20240213,00001B,2674.03,USD,005056BEA1661EDE,C_LOPEZ,20240213,C_LOPEZ,20240213,UNES,CIT04,102220,HQ weekly AP operator (Wednesday cycle)
0000021925,UNES_AP_10,00002,20240213,00001B,2258.83,USD,005056BEA1661EDE,C_LOPEZ,20240213,C_LOPEZ,20240213,UNES,CIT04,102221,HQ weekly AP operator (Wednesday cycle)
0000021898,UNES_AP_10,00007,20240207,00001B,83423.57,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,101624,HQ weekly AP operator (Wednesday cycle)
0000021899,UNES_AP_10,00003,20240207,00001B,17241.94,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,101625,HQ weekly AP operator (Wednesday cycle)
0000021900,UNES_AP_10,00001,20240207,00001B,10687.00,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,CIT04,101627,HQ weekly AP operator (Wednesday cycle)
0000021903,UNES_AP_10,00052,20240207,00002B,223067.42,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,CIT04,112629,HQ weekly AP operator (Wednesday cycle)
0000021901,UNES_AP_10,00008,20240207,00002B,20733.14,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112622,HQ weekly AP operator (Wednesday cycle)
0000021902,UNES_AP_10,00042,20240207,00002B,447472.01,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112624,HQ weekly AP operator (Wednesday cycle)
0000021904,UNES_AP_10,00190,20240207,00002B,1472325.02,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112634,HQ weekly AP operator (Wednesday cycle)
0000021905,UNES_AP_10,00001,20240207,00002B,3224.00,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG03,112638,HQ weekly AP operator (Wednesday cycle)
0000021906,UNES_AP_10,00004,20240207,00002B,12453.74,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG03,112640,HQ weekly AP operator (Wednesday cycle)
0000021907,UNES_AP_10,00002,20240207,00002B,7440.27,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG03,112642,HQ weekly AP operator (Wednesday cycle)
0000021908,UNES_AP_10,00006,20240207,00002B,10616.42,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112644,HQ weekly AP operator (Wednesday cycle)
0000021909,UNES_AP_10,00042,20240207,00002B,173776.33,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112648,HQ weekly AP operator (Wednesday cycle)
0000021910,UNES_AP_EX,00002,20240207,00002B,2600.00,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112648,HQ weekly AP operator (Wednesday cycle)
0000021911,UNES_AP_10,00003,20240207,00002B,4734.42,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,CIT21,112655,HQ weekly AP operator (Wednesday cycle)
0000021912,UNES_AP_10,00002,20240207,00002B,5064.56,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112656,HQ weekly AP operator (Wednesday cycle)
0000021913,UNES_AP_10,00034,20240207,00002B,84696.84,USD,005056BEA1661EDE,C_LOPEZ,20240207,C_LOPEZ,20240207,UNES,SOG01,112658,HQ weekly AP operator (Wednesday cycle)
0000021896,UNES_AP_10,00006,20240206,00001B,55537.05,USD,005056BEA1661EDE,C_LOPEZ,20240206,C_LOPEZ,20240206,UNES,CIT04,113710,HQ weekly AP operator (Wednesday cycle)
0000021897,UNES_AP_10,00002,20240206,00001B,9409.13,USD,005056BEA1661EDE,C_LOPEZ,20240206,C_LOPEZ,20240206,UNES,CIT04,113711,HQ weekly AP operator (Wednesday cycle)
0000021890,UNES_AP_10,00002,20240202,00004B,266094.99,USD,005056BEA1661EDE,C_LOPEZ,20240202,C_LOPEZ,20240202,UNES,SOG01,100414,HQ weekly AP operator (Wednesday cycle)
0000021852,UNES_AP_10,00005,20240201,00001B,135227.55,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT04,104248,HQ weekly AP operator (Wednesday cycle)
0000021853,UNES_AP_IK,00001,20240201,00001B,1288.48,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT04,104248,HQ weekly AP operator (Wednesday cycle)
0000021854,UNES_AP_10,00010,20240201,00001B,67437.01,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,104250,HQ weekly AP operator (Wednesday cycle)
0000021855,UNES_AP_10,00002,20240201,00001B,144690.05,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT21,104250,HQ weekly AP operator (Wednesday cycle)
0000021856,UNES_AP_10,00003,20240201,00001B,10321.53,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,104251,HQ weekly AP operator (Wednesday cycle)
0000021857,UNES_AP_10,00001,20240201,00002B,2142.07,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114414,HQ weekly AP operator (Wednesday cycle)
0000021858,UNES_AP_10,00049,20240201,00002B,497638.70,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114415,HQ weekly AP operator (Wednesday cycle)
0000021859,UNES_AP_10,00270,20240201,00002B,1801212.43,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114421,HQ weekly AP operator (Wednesday cycle)
0000021861,UNES_AP_10,00065,20240201,00002B,308392.82,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT04,114426,HQ weekly AP operator (Wednesday cycle)
0000021863,UNES_AP_EX,00001,20240201,00002B,4900.00,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT04,114426,HQ weekly AP operator (Wednesday cycle)
0000021864,UNES_AP_IK,00001,20240201,00002B,3980.88,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT04,114426,HQ weekly AP operator (Wednesday cycle)
0000021865,UNES_AP_10,00002,20240201,00002B,11089.31,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG03,114434,HQ weekly AP operator (Wednesday cycle)
0000021866,UNES_AP_10,00009,20240201,00002B,28359.02,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG03,114435,HQ weekly AP operator (Wednesday cycle)
0000021867,UNES_AP_10,00002,20240201,00002B,27745.95,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG03,114438,HQ weekly AP operator (Wednesday cycle)
0000021868,UNES_AP_10,00004,20240201,00002B,7854.00,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG03,114439,HQ weekly AP operator (Wednesday cycle)
0000021869,UNES_AP_10,00001,20240201,00002B,8995.00,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114441,HQ weekly AP operator (Wednesday cycle)
0000021870,UNES_AP_10,00048,20240201,00002B,694207.92,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114443,HQ weekly AP operator (Wednesday cycle)
0000021871,UNES_AP_EX,00001,20240201,00002B,4186.70,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114443,HQ weekly AP operator (Wednesday cycle)
0000021872,UNES_AP_10,00003,20240201,00002B,3053.58,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114450,HQ weekly AP operator (Wednesday cycle)
0000021873,UNES_AP_10,00046,20240201,00002B,302411.83,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114452,HQ weekly AP operator (Wednesday cycle)
0000021874,UNES_AP_EX,00001,20240201,00002B,5000.00,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114452,HQ weekly AP operator (Wednesday cycle)
0000021875,UNES_AP_10,00004,20240201,00002B,11992.68,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114459,HQ weekly AP operator (Wednesday cycle)
0000021877,UNES_AP_10,00008,20240201,00002B,23198.41,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,CIT21,114507,HQ weekly AP operator (Wednesday cycle)
0000021878,UNES_AP_10,00002,20240201,00002B,8405.64,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114508,HQ weekly AP operator (Wednesday cycle)
0000021876,UNES_AP_10,00046,20240201,00002B,612354.67,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114501,HQ weekly AP operator (Wednesday cycle)
0000021879,UNES_AP_10,00033,20240201,00002B,78852.27,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114510,HQ weekly AP operator (Wednesday cycle)
0000021880,UNES_AP_EX,00002,20240201,00002B,5912.00,USD,005056BEA1661EDE,C_LOPEZ,20240201,C_LOPEZ,20240201,UNES,SOG01,114510,HQ weekly AP operator (Wednesday cycle)
0000021888,UBO_AP_MAX,00018,20240201,00038B,317420.61,BRL,005056BEA1661EDE,E_AMARAL,20240201,E_AMARAL,20240201,UBO,CIT01,181455,UBO Brazil field office (UBO_AP_MAX)
0000021846,PAYROLL,00002,20240131,00004B,5891.00,USD,005056BEA1661EDE,F_DERAKHSHAN,20240131,F_DERAKHSHAN,20240131,UNES,SOG01,151527,Payroll solo operator
0000021847,PAYROLL,00086,20240131,00004B,94576.98,USD,005056BEA1661EDE,F_DERAKHSHAN,20240131,F_DERAKHSHAN,20240131,UNES,SOG01,151529,Payroll solo operator
0000021850,UBO_AP_MAX,00002,20240131,00008B,2057.11,BRL,005056BEA1661EDE,E_AMARAL,20240131,E_AMARAL,20240131,UBO,CIT01,185033,UBO Brazil field office (UBO_AP_MAX)
0000021841,UNES_AP_10,00009,20240130,00001B,68826.90,USD,005056BEA1661EDE,C_LOPEZ,20240130,C_LOPEZ,20240130,UNES,CIT04,100227,HQ weekly AP operator (Wednesday cycle)
0000021842,UNES_AP_10,00005,20240130,00001B,13347.19,USD,005056BEA1661EDE,C_LOPEZ,20240130,C_LOPEZ,20240130,UNES,CIT04,100229,HQ weekly AP operator (Wednesday cycle)
0000021834,UNES_AP_10,00003,20240129,00001B,47808.01,USD,005056BEA1661EDE,C_LOPEZ,20240129,C_LOPEZ,20240129,UNES,CIT04,100619,HQ weekly AP operator (Wednesday cycle)
0000021836,UNES_AP_10,00002,20240129,00001B,481814.53,USD,005056BEA1661EDE,C_LOPEZ,20240129,C_LOPEZ,20240129,UNES,SOG01,100621,HQ weekly AP operator (Wednesday cycle)
0000021837,UNES_AP_10,00001,20240129,00001B,1625.72,USD,005056BEA1661EDE,C_LOPEZ,20240129,C_LOPEZ,20240129,UNES,SOG03,100621,HQ weekly AP operator (Wednesday cycle)
0000021824,UBO_AP_MAX,00033,20240126,00003B,464321.17,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153446,UBO Brazil field office (UBO_AP_MAX)
0000021825,UBO_AP_MAX,00018,20240126,00003B,363864.45,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153450,UBO Brazil field office (UBO_AP_MAX)
0000021827,UBO_AP_MAX,00001,20240126,00005B,19867.01,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153500,UBO Brazil field office (UBO_AP_MAX)
0000021828,UBO_AP_MAX,00001,20240126,00006B,38123.19,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153507,UBO Brazil field office (UBO_AP_MAX)
0000021830,UBO_AP_MAX,00001,20240126,00008B,37876.23,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153520,UBO Brazil field office (UBO_AP_MAX)
0000021831,UBO_AP_MAX,00030,20240126,00009B,373486.47,BRL,005056BEA1661EDE,E_AMARAL,20240126,E_AMARAL,20240126,UBO,CIT01,153526,UBO Brazil field office (UBO_AP_MAX)
0000021779,UNES_AP_10,00002,20240124,00001B,3552.07,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG01,100912,HQ weekly AP operator (Wednesday cycle)
0000021780,UNES_AP_10,00048,20240124,00001B,1139444.29,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG01,100913,HQ weekly AP operator (Wednesday cycle)
0000021781,UNES_AP_10,00172,20240124,00001B,866300.98,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG01,100919,HQ weekly AP operator (Wednesday cycle)
0000021782,UNES_AP_10,00045,20240124,00001B,237022.68,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,CIT04,100921,HQ weekly AP operator (Wednesday cycle)
0000021783,UNES_AP_EX,00001,20240124,00001B,625.10,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,CIT04,100921,HQ weekly AP operator (Wednesday cycle)
0000021784,UNES_AP_10,00003,20240124,00001B,9599.42,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG01,100926,HQ weekly AP operator (Wednesday cycle)
0000021785,UNES_AP_10,00047,20240124,00001B,332122.93,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG01,100928,HQ weekly AP operator (Wednesday cycle)
0000021786,UNES_AP_10,00001,20240124,00001B,1004.00,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG03,100934,HQ weekly AP operator (Wednesday cycle)
0000021787,UNES_AP_10,00001,20240124,00001B,329.02,USD,005056BEA1661EDE,I_MARQUAND,20240124,I_MARQUAND,20240124,UNES,SOG03,100936,HQ weekly AP operator (Wednesday cycle)
